"","source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"599","Conventional dendritic cell 1","Erythro-myeloid progenitors","APP","ADRA2A",0.000114131013043634,20821.9,0.0263085281159541,1000,2.10952209111119,666,0.498907420326832,20858,0.843294351970102,55583,0,26002.5
"600","Pre-pro-B cells","Plasma cells","HMGB1","SDC1",0.000114812561334336,7330.9,0.0369347323866387,610,4.01896589086068,76,1.78981313488393,1002,0.962265517080906,8964,0,26002.5
"601","Myelocytes","Non-classical monocytes","RETN","TLR4",0.000115839928047304,10458.3,0.0844422631916363,139,1.93223427330632,1005,2.0217699214143,565,0.926601034251148,24580,0,26002.5
"602","CD8+ effector memory T cells","NK exhausted","HLA-E","KLRK1",0.000115840070692703,10111.7,0.00662829740440548,8925,1.02760366741302,7314,1.34761682109146,3133,0.969416119986547,5184,0,26002.5
"603","Plasmacytoid dendritic cell progenitors","Immature B cells","APP","CD74",0.000116528209549119,6781.5,0.0086479813787233,6056,2.35895851371403,432,2.14388936620685,410,0.979666214140995,1007,0,26002.5
"604","Myelocytes","Non-classical monocytes","GRN","TNFRSF1B",0.00011791288458026,7060.3,0.0260378078172013,1011,2.01400955074037,844,2.1007906988661,457,0.965988126590962,6987,0,26002.5
"605","Classical Monocytes","CD4+ memory T cells","S100A9","ITGB2",0.000118129329324034,8491.7,0.00661154945617631,8960,1.36299759758858,3736,2.58251558588063,179,0.972761217005388,3581,0,26002.5
"606","Myelocytes","Myelocytes","RETN","TLR4",0.00011860928840228,10491.5,0.0831739120741851,144,1.9254865447874,1013,2.06204417273645,512,0.926084716880614,24786,0,26002.5
"607","CD4+ memory T cells","Classical Monocytes","RPS19","C5AR1",0.000118657634962352,8563.3,0.0111115473541347,4135,1.2035167080617,5072,1.14690257850277,5084,0.975167726783433,2523,0,26002.5
"608","Others","Others","HLA-E","KLRK1",0.000119055103236006,10009.1,0.00660430450291015,8974,1.04691846644182,7033,1.3872078393347,2824,0.969362316490349,5212,0,26002.5
"609","Classical Monocytes","Myelocytes","CD14","ITGB2",0.000120053435383068,8075.5,0.0221410534585183,1329,1.44194403242394,3125,1.81425342898628,932,0.962218022113015,8989,0,26002.5
"610","Non-classical monocytes","Conventional dendritic cell 2","SERPINA1","LRP1",0.00012071482683212,10731.9,0.0703714987698573,203,2.09371090479293,692,1.78080239240262,1019,0.923823442190067,25743,0,26002.5
"611","Myelocytes","Conventional dendritic cell 2","S100A8","CD36",0.000120863380160345,6361.5,0.0303542404058948,812,1.83114045218461,1249,2.60555602307381,172,0.972783744122229,3572,0,26002.5
"612","CD4+ memory T cells","Others","HLA-E","KLRC1_KLRD1",0.000120924063586419,9241.5,0.00782585044426362,7008,1.21941880156641,4941,1.29608649795413,3529,0.970342747689388,4727,0,26002.5
"613","Others","CD8+CD103+ tissue resident memory T cells","HLA-C","CD8A",0.000120924063586419,10595.3,0.00761293126103009,7301,0.927086069346712,9002,1.24530162184769,4004,0.966571832203719,6667,0,26002.5
"614","CD4+ memory T cells","Others","HLA-E","KLRC3_KLRD1",0.000120991243620087,10642.9,0.00708591710181498,8099,0.987348876168174,7977,1.09911927183657,5700,0.968956983132324,5436,0,26002.5
"615","CD8+ effector memory T cells","CD8+ effector memory T cells","HLA-B","CD8B",0.000121125693260796,9740.5,0.00878011775357769,5932,0.926956874528768,9005,1.34483721197896,3159,0.970577329752862,4604,0,26002.5
"616","CD4+ memory T cells","Others","B2M","KLRC1",0.00012139495111437,10396.7,0.00811022420070922,6665,1.03941669273939,7131,1.01222142486198,6945,0.969303715072301,5240,0,26002.5
"617","CD4+ memory T cells","Others","CLEC2D","KLRB1",0.000121597208568848,9916.7,0.00821097090188843,6556,1.1253371498598,5921,1.47329533877065,2272,0.962509079455592,8832,0,26002.5
"618","Myelocytes","Conventional dendritic cell 2","S100A9","CD68",0.000121939033478786,6410.7,0.0227825391797427,1273,1.88779134826475,1099,2.9009496307109,99,0.972761387916469,3580,0,26002.5
"619","Conventional dendritic cell 2","Plasmacytoid dendritic cells","HLA-DRA","CD4",0.000123021801563108,6707.5,0.0152734631472606,2449,1.86007754168804,1164,2.2393525097528,334,0.972738027242393,3588,0,26002.5
"620","Myelocytes","Myelocytes","S100A9","ITGB2",0.000123021801563108,6495.5,0.0120687918771294,3588,1.68193418031444,1778,2.83181626258904,114,0.979695500338754,995,0,26002.5
"621","Plasmacytoid dendritic cells","Pre-pro-B cells","APP","CD74",0.000123919299941229,6890.5,0.00857583927663722,6127,2.55337780515971,343,1.80879629870193,952,0.979582609382757,1028,0,26002.5
"622","Plasmacytoid dendritic cells","Non-classical monocytes","GRN","TNFRSF1B",0.000124278789308319,7135.3,0.0258058786395772,1029,2.00403727204724,855,1.92344490334786,715,0.965840837584732,7075,0,26002.5
"623","NK resident","Non-classical monocytes","HLA-F","LILRB2",0.00012438531366672,9552.7,0.0244231508226562,1137,1.86824626323742,1144,1.34397629109096,3167,0.946840839722362,16313,0,26002.5
"624","Others","CD8+ effector memory T cells","HLA-E","CD8B",0.000124732397970122,10062.5,0.0105508425997384,4485,0.924528053655326,9058,1.30256898061073,3465,0.965430062097955,7302,0,26002.5
"625","CD4+ memory T cells","Others","HLA-B","KLRD1",0.000126046086795488,8124.5,0.00654595756217181,9077,1.45193539704936,3063,1.57775830046558,1708,0.980548459896173,772,0,26002.5
"626","Conventional dendritic cell 1","Plasma cells","COL9A2","SDC1",0.000126092564046073,19498.7,0.128357251083966,54,3.67095696809234,120,1.11173188880004,5521,0.799744050376459,65796,0,26002.5
"627","Classical Monocytes","Late erythroid progenitor","S100A12","CD36",0.000126324057989244,7533.3,0.0457629840740825,425,1.65070099940368,1918,2.4106969442167,240,0.962028623337369,9081,0,26002.5
"628","Conventional dendritic cell 1","Erythro-myeloid progenitors","ANXA1","ADRA2A",0.0001264502320037,14058.9,0.0257622775671414,1035,2.12126663152424,646,0.687675866400936,13804,0.916539508663157,28807,0,26002.5
"629","NK resident","Non-classical monocytes","SPON2","ITGB1",0.000126729078121324,9559.7,0.0120514639564294,3597,1.50022527626257,2743,1.60631703610526,1591,0.952116632780753,13865,0,26002.5
"630","CD4+ memory T cells","NK exhausted","HLA-B","KLRD1",0.000126811687499475,8024.1,0.00661809176029309,8948,1.46738695847606,2955,1.63267577024183,1477,0.980652700260208,738,0,26002.5
"631","NK resident","Non-classical monocytes","RPS19","C5AR1",0.000127146073475767,9069.1,0.013238388688028,3077,1.38489033845204,3555,0.794400275643572,10972,0.977202284055475,1739,0,26002.5
"632","NK resident","CD8+ effector memory T cells","HLA-B","CD8B",0.000127300821705995,9793.5,0.00875199829390475,5955,0.922760062298233,9095,1.32504915692483,3292,0.970531493083848,4623,0,26002.5
"633","CD4+ memory T cells","NK exhausted","HLA-E","KLRC1_KLRD1",0.000127440851196029,9170.7,0.00787839791088082,6946,1.22209267705534,4916,1.32118974552636,3326,0.970438888762088,4663,0,26002.5
"634","CD4+ memory T cells","NK exhausted","HLA-E","KLRC2_KLRD1",0.00012751091213507,9633.9,0.00775617369766984,7104,1.11077811778611,6112,1.25946420530781,3870,0.96963883244326,5081,0,26002.5
"635","NK resident","Others","HLA-E","KLRK1",0.00012751091213507,10100.1,0.00653571637777429,9098,1.03583397932791,7192,1.37431141704012,2909,0.969206912124764,5299,0,26002.5
"636","CD4+ memory T cells","NK exhausted","HLA-E","KLRC3_KLRD1",0.00012758100388367,9915.3,0.0074461844612542,7549,1.06840035817786,6698,1.21785859183805,4277,0.969694226567806,5050,0,26002.5
"637","CD4+ memory T cells","NK exhausted","B2M","KLRC1",0.000128002201945152,10484.9,0.00801093599974229,6769,1.02931288229055,7287,1.00751045023019,7025,0.969119930831819,5341,0,26002.5
"638","CD4+ memory T cells","NK exhausted","B2M","KLRD1",0.000128213217728434,7757.9,0.0065566981615105,9053,1.53753014073404,2530,1.7237585163792,1157,0.985212957474821,47,0,26002.5
"639","Classical Monocytes","Mature naive B cells","LGALS1","CD69",0.000129201640936899,7886.7,0.00652809442422298,9122,1.40605252899335,3391,2.26520771956178,315,0.981351485988838,603,0,26002.5
"640","Conventional dendritic cell 1","CD8+ effector memory T cells","LGALS1","ITGB1",0.000129414236833633,9047.7,0.00652584026293056,9125,1.25261932772459,4653,1.83206425426368,898,0.970669960086336,4560,0,26002.5
"641","NK exhausted","Non-classical monocytes","SPON2","ITGB2",0.000129528383334598,6535.1,0.0187334667855484,1735,1.97684727523727,905,2.15495247595384,398,0.972628267353867,3635,0,26002.5
"642","Conventional dendritic cell 1","NK resident","LYZ","ITGAL",0.000131627493075842,9414.3,0.00931114011843353,5416,1.17837199166298,5322,1.71817422262056,1175,0.961872227783472,9156,0,26002.5
"643","CD4+ memory T cells","CD8+ central memory T cells","HLA-B","CD8A",0.000131699389235955,10142.1,0.0089170472263336,5803,0.969566137630912,8287,1.04050168850049,6506,0.971630826952555,4112,0,26002.5
"644","CD4+ memory T cells","CD8+ central memory T cells","HLA-A","CD8A",0.000132059341435144,9870.5,0.0097290542582595,5094,1.00774258217397,7649,1.09215726405484,5788,0.970156054281986,4819,0,26002.5
"645","Megakaryocyte progenitors","Megakaryocyte progenitors","VWF","GP1BA_GP1BB",0.000132465456465339,14349.7,0.254552026589209,10,3.64814414204685,123,1.46195339386129,2331,0.880283803769354,43282,0,26002.5
"646","Conventional dendritic cell 1","Non-classical monocytes","HLA-B","LILRB2",0.000132492322510726,8913.1,0.0115057760534774,3891,1.72740495163164,1590,0.879337170205436,9168,0.972035974931415,3914,0,26002.5
"647","CD4+ memory T cells","CD8+ central memory T cells","HLA-C","CD8A",0.000132564596304833,9897.1,0.00967661692728758,5137,1.00085012803992,7763,1.09095579983806,5805,0.970237415798008,4778,0,26002.5
"648","Others","CD8+CD103+ tissue resident memory T cells","HLA-B","CD8A",0.000132709238512892,10599.1,0.00706312670929566,8150,0.918651452844141,9171,1.2611131624383,3854,0.968235754644716,5818,0,26002.5
"649","CD4+ memory T cells","CD8+ central memory T cells","HLA-E","CD8A",0.000132998901697413,10341.9,0.0102652434283409,4712,0.97838048543194,8130,1.08713969685952,5864,0.965963018385765,7001,0,26002.5
"650","CD8+ effector memory T cells","NK exhausted","B2M","KIR2DL3",0.000134747521061588,10271.5,0.0104441435233499,4550,1.12100224991043,5982,1.10405612390863,5624,0.961806974535075,9199,0,26002.5
"651","Classical Monocytes","Classical Monocytes","S100A12","TLR4",0.00013500661283702,8426.7,0.121674705643619,63,1.90509526790039,1058,2.54181575093037,190,0.950093340698432,14820,0,26002.5
"652","NK resident","Lymphomyeloid prog","GZMB","CHRM3",0.000135410664756486,12691.5,0.0319449223294184,743,1.88424985403754,1106,1.8270679864098,907,0.902281583926198,34699,0,26002.5
"653","CD4+ memory T cells","Others","B2M","KLRD1",0.000135555093517305,7844.1,0.00648523312576689,9210,1.52207857930735,2618,1.66884104660295,1340,0.985132914605425,50,0,26002.5
"654","Others","Classical Monocytes","HLA-B","LILRB2",0.000135849714343964,10794.9,0.00648415641508154,9214,1.08877232645888,6404,1.26433318195579,3818,0.9630923417223,8536,0,26002.5
"655","Others","NK exhausted","B2M","KIR2DL3",0.000136071015960265,10410.1,0.0104231506907818,4570,1.11729359396861,6027,1.05953354585993,6234,0.961770002035661,9217,0,26002.5
"656","Classical Monocytes","Nonswitched memory B cells","TNFSF13B","HLA-DPB1",0.000136588508088751,8365.7,0.00647878079229959,9224,1.61944375913007,2079,2.10169619864942,455,0.971736923198868,4068,0,26002.5
"657","CD4+ memory T cells","NK exhausted","CLEC2D","KLRB1",0.00013681077183226,10254.3,0.00787661889258442,6949,1.07804621729641,6552,1.42987016346832,2541,0.96175174786628,9227,0,26002.5
"658","NK exhausted","Plasmacytoid dendritic cells","CCL5","CXCR3",0.000136916008578867,7219.1,0.0354629067547893,657,1.903967220158,1063,1.92690078414018,703,0.964742218262246,7670,0,26002.5
"659","CD8+ effector memory T cells","NK resident","HLA-E","KLRK1",0.000137107573481846,10299.7,0.00647705546210418,9231,1.00892494854896,7634,1.33072458493499,3262,0.969072087086101,5369,0,26002.5
"660","Plasmacytoid dendritic cells","Plasmacytoid dendritic cell progenitors","APP","TNFRSF21",0.000137300019722882,8680.1,0.0458032731651842,424,3.38308215314336,175,1.76225783153901,1064,0.948059404678869,15735,0,26002.5
"661","Conventional dendritic cell 2","GammaDelta T cells","HLA-DQA1","LAG3",0.000137300019722882,10159.7,0.0311687204024607,778,1.90394889401442,1064,1.78394758853174,1015,0.932786247427824,21939,0,26002.5
"662","CD8+ effector memory T cells","CD8+CD103+ tissue resident memory T cells","HLA-C","CD8A",0.000137777260778025,10674.5,0.00753984690193532,7409,0.914909858100381,9240,1.24769722487371,3983,0.966415639826564,6738,0,26002.5
"663","Plasmacytoid dendritic cell progenitors","Plasmacytoid dendritic cells","APP","TNFRSF21",0.000138070179129669,8249.5,0.0549256604009081,310,3.68507255472321,116,1.76157182609703,1066,0.952353587337579,13753,0,26002.5
"664","Myelocytes","Late erythroid progenitor","S100A9","CD36",0.000139391504589987,6434.3,0.0277612375156869,917,1.77958233325053,1406,2.70681081572083,143,0.972493826971764,3703,0,26002.5
"665","NK resident","CD8+ effector memory T cells","HLA-E","CD8B",0.000140104019575916,10163.3,0.0104412682286293,4552,0.913443566541406,9271,1.28967255831615,3593,0.965255426957469,7398,0,26002.5
"666","NK resident","NK exhausted","B2M","KIR2DL3",0.000140709546580393,10460.9,0.0103632440166079,4616,1.10671030358081,6179,1.06009401764532,6228,0.961663893382783,9279,0,26002.5
"667","Conventional dendritic cell 1","NK exhausted","HLA-B","KLRD1",0.000141038059849318,8779.3,0.00598291628524428,10279,1.36611257687249,3714,1.37544241708869,2897,0.979671949361905,1004,0,26002.5
"668","Myelocytes","CD4+ naive T cells","S100A8","CD69",0.000141188461512648,6520.7,0.0118476756847784,3715,1.62852748491063,2018,2.60331491437715,174,0.980866735824056,694,0,26002.5
"669","Myelocytes","Plasma cells","THBS1","SDC1",0.00014120620125111,14847.9,0.154315942110777,40,3.61680186433573,127,1.46692937455597,2305,0.873567033358522,45765,0,26002.5
"670","Others","GammaDelta T cells","HLA-E","KLRC3_KLRD1",0.00014177425561887,10377.7,0.00644499908798796,9293,1.02867852018819,7296,1.35106780422017,3110,0.96749901241529,6187,0,26002.5
"671","Small pre-B cell","Non-classical monocytes","CD99","PILRA",0.000142751243745603,7307.3,0.0250593743589502,1078,2.26599994238801,495,1.7707076442257,1045,0.96425784076003,7916,0,26002.5
"672","Myelocytes","Non-classical monocytes","S100A8","TLR4",0.000143146004488292,7756.9,0.0572170929305488,288,1.89710989751534,1079,2.79831295160987,122,0.957651949434349,11293,0,26002.5
"673","CD4+ memory T cells","Pre-B cells","CALM1","HMMR",0.000143383394554012,8689.5,0.0141716742104308,2749,1.99412680016958,872,1.12078002242311,5388,0.963271270875835,8436,0,26002.5
"674","Plasmacytoid dendritic cells","Conventional dendritic cell 2","SERPINF1","PLXDC2",0.000144732271435994,9693.9,0.0627106182281921,251,4.81304677403827,26,1.75600125587203,1083,0.934743097283656,21107,0,26002.5
"675","Classical Monocytes","Conventional dendritic cell 2","S100A12","CD36",0.000145395870215142,7630.5,0.0445932896633583,448,1.63808244396631,1968,2.15886497471028,394,0.96155286970355,9340,0,26002.5
"676","Myelocytes","CD8+ naive T cells","S100A8","CD69",0.000146373571119611,6535.5,0.0117653002125261,3749,1.62518198475672,2038,2.58630842150234,178,0.980801155018327,710,0,26002.5
"677","Plasmacytoid dendritic cells","Pre-B cells","APP","CD74",0.000146731407019993,6903.7,0.00863011269164482,6075,2.55955237701392,342,1.75350128126929,1088,0.979645602679272,1011,0,26002.5
"678","Myelocytes","Classical Monocytes","VCAN","CD44",0.000147769514213332,6885.9,0.0206463496415005,1494,1.50881015388161,2703,2.09180920087018,472,0.972372691878874,3758,0,26002.5
"679","Conventional dendritic cell 2","Plasma cells","CXCL8","SDC1",0.000147944377351156,10342.7,0.0882400651352559,130,3.68380843298274,117,1.67596722884254,1312,0.927549352680644,24152,0,26002.5
"680","CD8+ effector memory T cells","Others","B2M","KIR2DL3",0.000148140590674989,10424.1,0.0102474746636957,4726,1.10783922606714,6156,1.0871618079198,5861,0.961456276402812,9375,0,26002.5
"681","Myelocytes","Myelocytes","S100A8","TLR4",0.000148748730392727,7788.7,0.0563576730025078,299,1.89036216899641,1093,2.83858720293201,110,0.957344001339136,11439,0,26002.5
"682","NK resident","Plasmacytoid dendritic cell progenitors","GZMB","IGF2R",0.00014886208222819,10026.1,0.0148708463851694,2551,1.62807771962745,2023,1.93637228950026,685,0.940513539484642,18869,0,26002.5
"683","CD4+ memory T cells","Conventional dendritic cell 2","B2M","CD1C",0.000149170551236131,7797.1,0.0182665613064989,1807,2.15748404723676,595,0.987954019202456,7295,0.973451103809135,3286,0,26002.5
"684","Others","Others","B2M","KIR2DL3",0.000149409045993256,10563.7,0.0102268771374955,4744,1.10413057012531,6213,1.04263922987109,6468,0.961418978030469,9391,0,26002.5
"685","Mature naive B cells","Non-classical monocytes","RPS19","C5AR1",0.00014980334677068,7015.3,0.0159028858224609,2279,1.66107093940123,1878,1.26913002759646,3771,0.979158007360157,1146,0,26002.5
"686","CD69+PD-1+ memory CD4+ T cells","Non-classical monocytes","HLA-A","LILRB2",0.00014980334677068,7295.9,0.014273932636727,2718,1.89506808072277,1084,1.37463219425438,2904,0.972360831784706,3771,0,26002.5
"687","Plasmacytoid dendritic cells","Non-classical monocytes","APP","CD74",0.000149967887778709,6978.5,0.00837107284476547,6355,2.53008196046771,348,1.75266043291951,1091,0.979339529306735,1096,0,26002.5
"688","NK resident","CD8+CD103+ tissue resident memory T cells","HLA-C","CD8A",0.000151408389209042,10775.1,0.00748093740001558,7496,0.905095247304377,9416,1.22841282553347,4156,0.966288116219023,6805,0,26002.5
"689","Others","CD8+ effector memory T cells","HLA-A","CD3G",0.000151730260668496,10186.9,0.00674466537759739,8700,0.905070983049916,9420,1.27101023981514,3752,0.973960055238642,3060,0,26002.5
"690","NK resident","GammaDelta T cells","HLA-E","KLRC3_KLRD1",0.000153104327142163,10482.3,0.00637806540802929,9437,1.01759403307427,7485,1.3381713819256,3209,0.967334475250212,6278,0,26002.5
